la_star,444,kmnist,56.328,96.882,,,,,,,,,,,,,,
la_star,555,emnist,61.973,93.389,,,,,,,,,,,,,,
la_star,555,fmnist,51.8,97.661,,,,,,,,,,,,,,
la_star,555,kmnist,55.282,96.914,,,,,,,,,,,,,,
la_star,11,emnist,63.477,93.617,,,,,,,,,,,,,,
la_star,11,fmnist,48.37,98.633,,,,,,,,,,,,,,
la_star,11,kmnist,57.341,96.995,,,,,,,,,,,,,,
la_star,22,emnist,62.651,93.735,,,,,,,,,,,,,,
la_star,22,fmnist,49.134,98.486,,,,,,,,,,,,,,
la_star,22,kmnist,57.294,96.723,,,,,,,,,,,,,,
la_star,33,emnist,62.685,93.444,,,,,,,,,,,,,,
la_star,33,fmnist,45.353,98.744,,,,,,,,,,,,,,
la_star,33,kmnist,56.918,96.386,,,,,,,,,,,,,,
la_star,44,emnist,63.338,93.562,,,,,,,,,,,,,,
la_star,44,fmnist,53.799,97.616,,,,,,,,,,,,,,
la_star,44,kmnist,58.248,96.452,,,,,,,,,,,,,,
la_star,55,emnist,62.932,93.412,,,,,,,,,,,,,,
la_star,55,fmnist,48.537,98.64,,,,,,,,,,,,,,
la_star,55,kmnist,56.893,96.822,,,,,,,,,,,,,,
de,111,emnist,76.753,94.588,,de,111,66.297,97.362,,de,65.74586667,97.48256667,,de,emnist,76.46,94.7033
de,111,fmnist,56.046,99.129,,de,222,66.53,97.49733333,,,0.584382637,0.068454915,,,,0.441281719,0.114428095
de,111,kmnist,66.092,98.369,,de,333,65.31433333,97.53166667,,,,,,,fmnist,55.2193,99.2923
de,222,emnist,76.98,94.712,,de,444,65.333,97.469,,,,,,,,1.142546187,0.085204395
de,222,fmnist,56.77,99.291,,de,555,65.07133333,97.574,,,,,,,kmnist,65.5583,98.4521
de,222,kmnist,65.84,98.489,,de,11,66.50233333,97.427,,,,,,,,0.407747484,0.046876789
de,333,emnist,75.892,94.751,,de,22,66.19233333,97.39733333,,,,,,,,,
de,333,fmnist,54.972,99.331,,de,33,65.32366667,97.552,,,,,,,,,
de,333,kmnist,65.079,98.513,,de,44,65.77533333,97.50366667,,,,,,,,,
